step,torque_0,torque_1,torque_2,torque_3,torque_4,torque_5,torque_6,torque_7,torque_8,torque_9,torque_10,torque_11,torque_12,torque_13,torque_14,torque_15,torque_16,torque_17,torque_18
377,48.256664,-69.288574,43.739105,-212.46289,-37.122192,-20.576725,21.064087,-35.52325,-25.531982,-8.67395,-34.603218,-40.0,-21.99524,3.327526,-18.0,1.1533661,-27.910604,-18.0,-11.804565
378,-13.797028,125.06109,42.144806,-300.0,40.0,0.6585922,-18.354294,-59.76557,-18.747437,-5.4508057,12.997614,16.525856,-11.068768,18.0,-0.3074646,0.737062,-14.812656,13.808662,14.924683
379,58.39837,146.18817,-19.703827,-300.0,40.0,-22.089203,-7.768981,24.862335,-20.524048,40.0,-7.332882,-4.924011,-6.164131,18.0,-1.7865295,-16.822903,17.29316,-18.0,-18.0
380,-13.138077,81.34358,-80.996796,-300.0,40.0,7.4746103,-30.509201,9.8220215,-10.174805,3.5770874,7.2937202,18.271824,4.1087494,-4.183174,18.0,6.8700485,-40.0,-18.0,18.0
381,29.35942,200.0,-117.91493,-202.27887,40.0,-15.741318,-47.012997,34.83316,-5.3588867,-4.9276733,-8.616518,17.610928,-14.040791,-18.0,18.0,1.3895645,-4.48333,4.4376717,-3.7214966
382,-11.612328,109.80191,-49.378296,-100.8407,40.0,-7.4861298,-22.584229,4.7476807,7.5336914,-6.8883057,8.867096,-3.8356552,0.5789566,2.345293,-6.2201233,9.247988,39.987137,6.8254433,18.0
383,-6.155411,5.832062,-44.617737,-69.53192,40.0,2.3789444,4.0036774,8.924225,10.424194,-0.26449585,28.079964,6.8289833,1.5731964,3.6358318,-1.673584,-40.0,1.408268,4.2696915,-2.3261108
384,20.504015,-32.541016,-19.166634,-65.78656,40.0,12.127083,2.5651743,6.1431885,20.243774,5.8816833,-27.291637,10.612331,25.444862,18.0,-18.0,21.705303,-7.905081,18.0,-18.0
385,-13.179636,-37.30213,25.593483,-53.096863,40.0,5.3200264,13.419377,-21.098175,-1.3815918,-7.8202515,-19.27272,-18.858047,37.645676,-18.0,-18.0,-3.825447,-12.18993,18.0,-6.026642
386,-16.939165,55.557415,22.172897,-4.4370117,40.0,-1.521698,-23.272354,-8.677185,-2.9154053,-11.642731,-15.795728,-34.985764,40.0,-18.0,-1.3612366,40.0,-28.869438,18.0,9.063385
387,-10.301525,61.22806,-2.1966553,8.578461,40.0,-4.067375,-27.852114,-7.9310303,-3.7304688,-35.534454,6.3140345,-12.2858925,-15.832191,4.0798798,3.8981934,-13.98291,17.66407,-18.0,18.0
388,1.4450378,37.77584,-7.1868896,12.485535,40.0,1.8670273,-22.65623,15.117432,15.014404,14.660461,-5.848667,0.69760895,3.291298,18.0,-3.3656921,40.0,40.0,-18.0,1.525238
389,-0.2446537,-41.06253,21.81601,29.27481,40.0,12.197342,-3.4862137,19.512207,18.753296,40.0,3.4978058,12.648754,-13.103653,-0.5594063,-1.9667664,-4.600441,-13.519611,-18.0,0.41116333
390,-4.398384,10.108669,-27.337006,-22.519897,40.0,5.2665253,10.913872,9.248901,20.027588,-2.9888916,-16.661198,3.0033379,-40.0,-18.0,18.0,10.534092,-40.0,2.824935,18.0
391,2.8205795,23.359848,-28.627007,-28.701477,-17.794678,-18.752632,-14.785873,24.199127,30.421875,7.656006,26.874126,5.481621,-3.5405884,4.974312,-18.0,-15.278782,-40.0,11.496418,-7.8563843
392,-11.452576,-4.1572876,-14.586629,-19.666504,-7.5742645,-3.9715614,-10.3467865,15.901855,26.263916,5.0004272,29.0771,19.795137,8.399567,18.0,5.613098,-40.0,21.268082,-3.4350128,-18.0
393,1.3008099,-7.322899,-16.913559,-32.158813,-40.0,14.298945,13.640732,2.8563843,27.615662,-12.622711,-4.6394463,-1.4390496,-2.8848114,18.0,-8.470032,0.9375534,-9.082855,-18.0,-18.0
394,-6.96669,-20.654362,-11.782227,-28.269897,13.238129,4.649826,9.640213,14.347778,23.847168,-2.4544067,-13.992584,3.2485695,-5.863449,17.240524,18.0,40.0,40.0,-18.0,-18.0
395,16.29869,7.7163143,-15.582901,-38.054565,5.243683,-35.87065,14.418518,-8.862473,-200.31152,-7.8262024,29.81483,16.774275,-7.5302887,-18.0,6.2409363,-19.084425,40.0,8.054565,18.0
396,4.3392944,33.829453,12.924225,-35.421143,40.0,-45.95414,-106.76499,-101.76538,-257.7896,40.0,28.593681,18.170753,-1.671031,-3.5122833,16.67987,-11.516387,-4.104622,-1.1527786,18.0
397,7.433197,55.44323,35.11963,-6.6762695,-11.062714,13.693214,-200.0,-200.0,-300.0,40.0,-17.938065,-14.723991,40.0,-18.0,18.0,-4.038947,6.3949585,7.122055,-2.934906
398,4.8201065,42.501472,20.350143,-7.8500977,-15.510315,-5.924967,-182.60187,-132.35136,-224.67651,40.0,-18.681038,-15.070732,6.938381,-0.7657089,-11.647003,-2.7040462,-32.74199,-0.19531631,-5.3189697
399,-13.623976,12.903557,-33.314087,0.7462158,9.730438,28.019447,-65.27951,21.3553,-108.896545,40.0,1.3163795,-24.11702,7.8823967,8.193825,-18.0,-16.19215,4.249672,-18.0,-18.0
400,8.39756,-21.870949,35.707825,13.054077,2.4409485,8.893898,63.497623,-52.232056,-89.35327,40.0,-20.967213,-40.0,-6.628124,3.7912292,-18.0,-5.4153404,-2.6707,18.0,-18.0
401,4.263489,-30.277473,30.30568,7.2994385,10.528809,-8.721119,73.715164,-92.02957,-126.35361,40.0,-15.72979,-33.814926,-34.78584,18.0,-18.0,1.791729,-8.609215,18.0,5.4414062
402,-13.592938,-3.753708,-31.39627,6.1588135,0.55197144,25.039673,-20.684168,41.864048,-28.788147,40.0,10.945351,5.5213394,40.0,18.0,-18.0,-10.834732,-16.74849,-6.6418476,-1.7207031
403,-1.8138103,20.75707,0.52459717,13.282837,-40.0,19.498146,-28.340958,10.628616,-18.633606,40.0,-6.0281343,40.0,23.443123,-1.5603642,15.036438,15.292637,-36.531555,-6.2612743,-18.0
404,-1.0053372,14.273412,-1.8192444,9.933228,1.6124573,6.5747566,-78.83409,-15.183884,0.640625,40.0,-3.9510078,11.062805,40.0,18.0,18.0,29.027449,40.0,-18.0,18.0
405,3.186966,-0.124931335,5.8362427,24.874146,-1.852417,0.6040497,-11.471245,3.1039124,2.1083984,20.484314,7.241005,20.459906,31.628098,-18.0,18.0,5.617977,8.231674,3.262928,6.254547
406,-8.156156,-10.514008,19.161316,12.458496,5.248352,1.5572529,18.321503,-0.09632492,0.53692627,0.0146484375,14.754028,12.833824,-40.0,-18.0,10.58493,-15.229643,-16.793,-2.4751205,-6.4942017
407,6.321167,11.398201,12.705383,14.855469,7.5608215,13.281799,-28.293991,7.8668594,-2.5107422,-8.877319,-14.222891,5.9488125,-9.862656,2.91119,-18.0,20.673462,18.762947,18.0,18.0
408,-5.2423325,-20.036171,42.716858,15.876221,6.694458,-7.7033844,8.7379875,-44.62011,-29.875244,-0.79415894,-3.9876328,-25.590805,0.4521637,14.1817875,-6.4039307,-26.63763,29.654137,18.0,-18.0
409,-12.4792,6.2758484,-30.806091,5.3779297,-2.6377869,-6.9177933,20.69183,7.6264496,-18.146057,2.2313843,39.65615,5.8639984,4.4370575,17.781834,-0.34469604,-22.553272,-16.383469,-4.8886623,-18.0
410,8.508232,-6.274765,57.94403,41.682434,-5.217865,3.078659,14.593138,-74.69697,-40.712524,3.3938293,-34.85543,-40.0,-27.20874,-18.0,-6.608368,10.584324,15.601734,18.0,3.9730225
411,20.470036,32.31271,7.5410767,20.974976,-40.0,-8.901928,2.574112,-16.574158,-25.555054,-7.93869,-15.398148,-40.0,-40.0,-8.09352,-4.4296265,-21.110611,-3.475584,-18.0,-18.0
412,-4.2303505,4.2211,21.180725,26.157166,10.036499,16.039513,-19.47564,-15.176315,-18.683228,2.1368408,-35.7884,-38.88258,-40.0,4.4412155,-18.0,18.94661,-23.59581,-18.0,7.060486
413,0.41420746,32.17447,96.31708,-231.99237,-34.76071,-1.2333107,27.660767,-35.787354,-24.763794,4.555542,9.036623,15.751114,-4.947052,-0.9990921,-18.0,13.242049,22.593224,-18.0,-18.0
414,14.399841,180.18474,-70.989685,-263.50604,-40.0,18.22026,-60.115532,25.260864,-13.747559,-29.846588,28.70654,40.0,28.586973,-4.001419,14.415955,-7.734747,-21.88338,-18.0,-18.0
415,3.8346481,95.530754,-85.38504,-300.0,40.0,-0.49069023,-17.31234,15.533295,-14.919067,-1.28479,8.537901,15.915298,40.0,18.0,18.0,9.567177,-40.0,18.0,9.127014
416,32.105522,193.86133,-51.14035,-300.0,40.0,-12.947621,-34.56627,15.362549,-9.046265,5.5427246,-16.435596,-12.6794815,-5.0909905,-5.0258255,18.0,-1.1375465,-28.256165,-1.6915283,18.0
417,-9.121925,113.64187,-61.07158,-298.20184,40.0,-3.4350853,-16.538437,2.5122986,4.873169,-15.329651,15.464863,2.466278,8.958134,-18.0,-4.032715,-22.663038,-4.049698,18.0,0.013244629
418,15.376904,105.05636,-38.349716,-170.60742,40.0,-4.2139645,-23.46437,-0.57318115,8.442627,-1.653656,-11.723861,-12.634552,-11.694282,-9.384314,-11.73584,-3.7422523,23.472458,-2.1219292,-8.478729
419,-37.727783,23.114267,35.425236,-38.256226,40.0,4.93309,-6.091566,-10.949768,9.645264,3.6756287,22.397938,40.0,15.959946,8.733139,0.2769165,-7.068619,4.2413883,-3.2734718,-18.0
420,3.2830887,52.731506,-70.205315,-62.4451,40.0,-8.6961975,-21.730415,17.627625,14.915039,2.4262695,-2.3632927,-12.737793,40.0,10.292179,-18.0,12.409821,-7.955078,-18.0,8.869812
421,-5.4809446,-6.561882,-49.29753,-7.241211,-8.264618,6.151108,-2.9036217,43.67224,24.96399,-4.214508,8.461874,11.768166,-9.646271,-18.0,-18.0,8.025997,-9.452316,18.0,9.716644
422,1.5430689,-25.828537,14.548973,9.542877,8.456421,9.865875,21.411924,-2.0141602,11.942871,-38.481415,-25.926098,-14.911228,-7.59552,4.3239594,-1.5151978,25.21619,15.260939,-18.0,18.0
423,2.8072052,19.413094,21.845589,5.3478394,1.6158752,-2.5761528,-12.641579,18.125305,12.412598,4.066223,-12.733513,-23.220467,-30.956596,2.526001,-2.3892212,-3.7669373,-9.591057,-0.09509659,-7.480774
424,-9.832512,-3.0554976,-8.74012,-9.959473,-6.9698486,8.434231,-8.452148,-7.254944,7.993164,-6.531128,3.5607896,1.3749924,-40.0,5.108736,2.3859558,-19.101389,3.8731918,-16.823662,-13.9470215
425,1.6550407,-7.47464,-41.217384,-32.39508,-24.434875,4.663807,7.1226845,26.653809,39.080627,40.0,25.356483,26.107853,21.521042,18.0,10.35907,-40.0,-10.116425,2.0531464,-7.5910034
426,-11.109421,23.61216,-33.187057,-27.133667,6.651306,-19.586967,-39.368065,16.386353,36.32483,0.08917236,40.05989,25.006678,-40.0,-12.131653,18.0,-18.908443,2.386734,18.0,-18.0
427,-3.854454,-24.474167,-63.852776,-32.272583,-6.496155,9.509329,28.260498,63.534393,51.074036,-3.3356628,19.51928,14.797339,1.5166626,-5.9482117,18.0,-5.7512703,40.0,-1.1656036,2.5272522
428,1.0389404,-12.779335,-25.471687,-17.687561,0.067993164,-15.256774,-18.490593,37.71112,25.072205,-1.1337585,3.3562145,-10.333328,22.844318,-4.7666626,-18.0,40.0,8.202164,0.8369827,10.144012
429,-1.0658188,-10.348785,27.77069,-6.809326,11.427521,3.1306953,17.34758,51.05594,-155.42072,-2.9108582,-26.727516,-16.986761,-21.281864,-18.0,-18.0,10.288349,-8.368477,-18.0,18.0
430,22.607655,27.652916,-35.72384,-11.528564,-16.002289,5.678711,-91.12457,38.287796,-262.7213,40.0,-12.273575,-40.0,-0.97642136,-18.0,-0.7015991,-15.976315,37.74862,18.0,-18.0
431,9.337219,45.73676,32.210846,-13.19458,2.1980286,-43.14338,-200.0,-118.987564,-198.66577,40.0,-9.929714,1.386034,40.0,-18.0,18.0,33.071457,-19.7984,-2.6259727,18.0
432,-0.66410446,41.286346,0.21173096,4.4212646,-2.081604,11.92836,-116.49928,-89.84273,-263.68628,40.0,5.652092,-5.4118423,40.0,-18.0,18.0,-23.645119,-17.070343,-3.470642,-18.0
433,-12.467464,48.017868,-3.0590515,6.10437,-7.930176,9.393647,-133.4184,-68.19931,-232.50928,40.0,22.06309,7.807167,40.0,16.04808,-3.91745,-40.0,-8.576981,18.0,-18.0
434,-5.257923,8.736465,-18.005997,-6.186157,-7.5350037,-13.353138,0.77129364,16.235016,-1.8994751,40.0,33.885857,17.41368,-17.745111,18.0,0.80804443,-40.0,38.42578,0.28114367,-0.6773987
435,-7.354851,4.4943447,12.1866455,-10.267456,5.4007874,-3.138054,8.669678,18.106941,19.196991,40.0,-18.31592,-21.033092,40.0,18.0,-18.0,9.664627,-14.823639,18.0,-18.0
436,-4.8716125,5.964691,20.324951,0.38916016,8.917877,-4.3972397,-50.017944,-20.852287,-17.963684,40.0,-4.9922714,-0.6142731,-11.636238,-2.443901,-18.0,24.23767,20.913269,-8.531382,9.413879
437,6.145046,-12.100383,35.21649,4.9901123,-3.5787964,13.184401,-11.513702,-103.48343,-51.850403,12.592346,-18.37645,0.014007568,6.6845016,18.0,-18.0,20.012245,40.0,3.5356083,9.020355
438,2.6198807,-16.598503,1.1165771,13.3927,-3.97052,7.911583,17.94994,17.088013,16.146667,-5.1731567,2.159855,8.325176,-18.7956,-16.192797,-18.0,37.361946,40.0,-2.249485,5.9476013
439,7.071348,21.286522,24.80487,12.504272,7.432068,6.3945465,-33.555107,4.208496,10.92453,-10.197388,-3.4669914,5.7238007,15.131645,12.818178,18.0,-7.573902,-13.509911,2.480628,-18.0
440,16.499147,7.908737,34.598694,24.748535,25.850067,0.9651184,-20.569267,-30.676147,-16.338318,0.43917847,-33.740433,-25.10794,-13.458092,-18.0,18.0,4.1199417,-40.0,-5.1506996,18.0
441,-8.4612465,-9.533028,45.240723,44.43396,-40.0,1.9025803,27.134165,-89.53682,-43.26947,6.681061,-14.369232,10.552704,-40.0,-5.1881456,18.0,1.5081177,2.6646996,18.0,-0.046722412
442,-0.28377914,10.061096,-2.6298828,11.667725,3.2624207,1.9927368,-5.089817,20.291107,1.7763062,40.0,21.637299,17.020012,0.7458496,-4.8551426,18.0,6.6737175,26.047516,18.0,-1.3500977
443,-14.365698,-7.875046,8.72229,24.623962,-2.4041138,-14.558891,10.605392,-33.574814,-33.880188,-10.812561,23.79078,15.4169235,40.0,4.465975,18.0,-2.2940063,4.503517,-18.0,-1.4041748
444,5.311514,-66.17843,103.8432,-144.99518,-32.0813,6.4798355,31.32198,-55.088684,-26.411804,0.7017212,-1.7686825,-5.4843388,40.0,4.270565,-16.170776,-10.275177,-20.413559,-18.0,-18.0
445,34.16382,40.088272,168.29434,-300.0,-31.912262,9.844236,-17.655365,-21.273071,-11.540527,-40.0,-34.607773,-32.300636,-29.569672,-1.2827034,-18.0,-7.5654335,-40.0,-18.0,-18.0
446,7.8241577,200.0,35.371643,-300.0,40.0,41.098366,-38.793976,22.607712,-38.401855,5.362793,-24.487076,-6.421377,32.127716,-0.7747116,-18.0,17.418997,-40.0,6.325529,8.985199
447,25.129353,190.58224,-53.187744,-300.0,40.0,11.623299,-51.035355,2.774559,-28.803955,-8.622437,-9.427303,-1.9184923,-40.0,12.4893,-18.0,40.0,22.864525,8.763706,8.236145
448,-11.264153,91.22457,-120.97296,-300.0,40.0,6.2343445,-44.934067,38.917915,-10.553345,-2.9654236,12.617853,-20.08847,2.4410095,-0.3945179,-18.0,-18.78609,-32.41175,18.0,-3.2330322
449,29.151493,95.459366,-95.663025,-300.0,40.0,-20.556244,-19.801865,39.776443,0.18371582,-2.0874634,-8.675045,-0.5052948,-40.0,-2.7805061,-18.0,-8.467731,-40.0,-14.14188,-5.3146973
450,0.42506933,26.263111,-29.360626,-300.0,40.0,3.36594,-1.9147973,-10.768051,0.5119629,3.6342468,-22.253681,-14.256332,7.0001297,-0.46215057,4.523041,31.875435,12.486845,18.0,5.1323547
451,4.869648,13.558037,-37.84991,-300.0,40.0,6.014023,-1.1835709,3.0309143,8.388672,-1.3801575,-27.51746,-23.532482,25.729065,7.4264545,0.7485962,-16.81224,-0.4234314,-3.7054596,-18.0
452,-31.18792,74.50986,-57.248325,-126.14389,40.0,2.329689,-21.698666,11.162537,14.812622,8.102722,10.453789,-4.215721,7.583435,1.0540047,1.9315796,-7.497925,40.0,-18.0,-7.3424683
453,-13.167835,63.832756,-76.201706,-39.881287,40.0,-13.730633,-16.290836,50.812927,22.386108,40.0,43.872437,40.0,-6.624542,-17.673088,16.631317,-9.118679,0.32995987,2.9548438,18.0
454,0.9080477,-50.708652,-22.49804,-3.2503967,40.0,-4.320282,19.702415,16.168701,14.5217285,-23.700653,5.06703,-4.548855,-11.015213,9.7721405,0.41125488,-8.907734,-10.926865,-18.0,18.0
455,-2.1094055,-22.612862,48.822723,38.647827,13.686523,1.7349854,-0.6444912,3.171814,12.292358,0.952301,-12.998631,13.024656,-19.016861,10.085756,18.0,40.0,-5.0316772,0.5090599,0.47073364
456,-2.671524,30.969837,-49.571957,-19.37732,-40.0,-5.780964,-16.66892,49.24109,26.834229,-6.7938843,43.981293,26.466763,0.86444855,-18.0,18.0,-2.9219284,8.994659,0.54504967,-1.6524048
457,7.0693207,-10.892609,-7.5138474,-15.520874,-2.492279,15.672546,4.2223663,4.3269043,10.253174,-24.009857,7.1217575,-2.7867126,22.363052,1.9353447,18.0,-17.41763,9.926987,-1.8286037,-18.0
458,-7.9015293,13.844349,-3.061905,-22.327332,-1.7949219,-0.8704376,-4.2883554,-3.3564453,29.792969,9.34967,-5.0324574,-4.244852,-8.981476,-4.058838,4.2424316,-6.2111735,2.0685883,-18.0,-18.0
459,-5.346298,-0.44003296,-28.83725,-34.81909,-11.987854,-0.08523941,-12.582886,16.878723,37.009827,-4.975067,17.16991,1.680294,-40.0,-6.4484177,-18.0,-10.394619,40.0,18.0,-18.0
460,-9.08288,-43.2509,-55.87259,-38.260254,1.677063,-2.133236,17.257812,55.580612,46.055298,-1.1033936,15.870663,14.212799,-40.0,-5.352701,-18.0,19.530293,40.0,4.595394,13.180237
461,-2.2949753,3.410286,13.892944,-12.177002,-5.162903,-13.185501,-21.984299,8.944916,15.539368,0.26785278,-10.144257,-40.0,7.931713,-3.0390568,3.7335205,-0.3327427,40.0,0.99853516,18.0
462,19.84031,6.9521713,39.790497,-1.6427002,-8.855377,0.16379547,-21.1493,-44.44626,-12.731689,2.758728,-27.391825,-40.0,20.822657,3.3850632,-18.0,-2.1133194,40.0,-5.155411,-18.0
463,-9.231598,11.158318,-13.445236,-14.974121,-2.4076233,2.401228,-11.171612,8.123749,12.953552,-1.6934509,4.3062267,-10.219627,30.59623,2.9942017,-3.2316895,-26.625467,-32.365303,-10.440266,18.0
464,-0.13994217,-19.274216,-14.381744,-10.375366,3.7501526,10.933176,34.220936,7.42305,1.9456787,0.03488159,-6.1234436,8.451027,3.3244553,18.0,-18.0,22.171968,-40.0,-1.6054869,4.0850525
465,-9.153114,11.754047,-1.8439026,-9.170532,-2.1684875,11.12677,-14.158388,51.627274,-84.90283,-13.460571,3.9131298,9.6733265,34.03353,1.0349274,12.51651,4.816774,-6.1680756,5.791401,18.0
466,35.206833,6.5281353,6.7416534,1.1265869,-3.3361206,42.090134,-48.795357,-158.93886,-300.0,40.0,-46.967476,-13.837854,26.378555,0.6491852,5.5702515,21.89442,-0.618309,18.0,18.0
467,11.52668,9.1775055,7.2910767,-11.323364,-9.928406,-16.46384,-30.279064,-121.89865,-264.6247,40.0,-2.7030525,-11.735466,-40.0,18.0,-0.7741699,-25.272976,-1.8656921,9.261261,-18.0
468,-2.980423,40.98214,-29.79898,-1.7039795,2.469574,-7.184456,-140.48575,-54.534325,-281.48138,40.0,49.717514,40.0,-36.874493,-7.491226,18.0,-22.317825,-6.0834656,-18.0,-18.0
469,-11.134182,28.50827,3.3312378,9.661011,39.498016,4.9418387,-105.81654,-65.81427,-200.86646,40.0,22.279297,10.994698,40.0,-1.8183479,3.11615,-40.0,1.0214233,-18.0,-17.84314
470,1.6604395,17.695152,30.91748,17.554932,-6.374298,22.735283,-88.419044,-126.21577,-154.26132,40.0,-26.56553,-24.675755,8.864998,-5.3167076,-5.787445,2.8603973,15.016151,-18.0,-2.5954285
471,-1.5054169,-7.30986,-8.035645,-3.6037598,0.42642212,26.706764,-16.633636,-15.634262,-52.068054,40.0,-10.963898,-9.994942,35.695724,-18.0,18.0,12.095245,8.387096,18.0,11.073822
472,20.311172,1.9267387,15.809143,17.434692,3.620758,7.5559816,2.5041504,-1.4447117,-3.8764648,40.0,-28.045181,-40.0,-31.41806,18.0,-18.0,15.919529,27.02467,18.0,10.338501
473,-2.1001701,10.358986,20.88086,17.120972,2.460144,2.784523,24.110596,12.800022,4.5407715,40.0,-11.20353,4.3029404,-40.0,-9.090706,-18.0,15.763687,-15.192315,-3.2101898,18.0
474,5.5294876,14.880463,17.850769,25.6167,-7.5706787,10.753563,-21.229084,-26.842876,-21.794617,-21.494019,-24.85381,-5.6662827,-6.4206753,1.1115036,-18.0,15.919281,-40.0,-18.0,18.0
475,-20.38823,-5.096756,-15.988403,31.336304,-15.7092285,-5.1473923,-6.7508698,-6.6299133,-19.414429,-40.0,29.742752,21.150642,21.455582,18.0,18.0,-8.627371,-19.14853,17.648113,-9.008453
476,-14.468983,-11.574005,21.825867,41.456787,5.5367126,-2.35289,52.18894,-45.379074,-29.059631,8.752838,21.103,5.460292,40.0,18.0,18.0,-22.028843,-20.328156,18.0,-18.0
477,3.20813,-3.1004333,1.2973633,18.61377,-7.499939,3.2165375,-7.4008255,-5.29023,-19.349854,-1.4709167,5.6575146,11.2300415,7.0339737,-5.3939667,18.0,1.8125687,29.917885,18.0,1.4814453
478,10.876705,15.435974,31.381561,30.657654,-4.120453,4.859585,-15.764465,-33.203552,-27.754395,-16.447693,-36.910194,-28.075706,-6.5744476,-4.5269947,-5.59729,6.204832,-17.120575,-18.0,18.0
479,3.5203285,78.07354,83.575134,-90.88739,-15.247528,4.7559853,-16.793715,-3.6861649,-8.577393,-0.44161987,-18.229698,-0.7061615,-40.0,10.583855,-16.953491,34.366634,-0.30792236,-18.0,0.90808105
480,-11.190155,120.098595,4.613098,-300.0,-40.0,-3.5803986,-23.483673,16.999441,9.7751465,0.8403015,30.374355,23.236008,7.2228317,-18.0,-18.0,-8.473152,24.821869,-18.0,-3.3119812
481,37.241104,195.51868,-42.760345,-300.0,-40.0,16.923203,-25.874836,-8.185543,-19.432007,10.452454,2.7704525,-16.635,-6.1438065,-18.0,17.6026,-40.0,3.4448776,18.0,-18.0
482,10.892738,14.339062,-51.70288,-219.3346,25.21695,0.30725098,-0.48136902,13.083496,-8.133179,6.829956,-13.354172,-4.332697,-17.38256,-0.21006107,1.4264832,4.796776,16.46314,18.0,-18.0
483,0.4033432,111.11514,-97.28345,-247.2868,40.0,5.921669,-29.722977,44.97513,4.4506836,-4.604004,23.00223,-0.6008606,9.845825,3.6099396,-1.359375,-13.150066,-2.8195734,-1.0581932,0.19845581
484,18.027042,88.992874,-91.856384,-163.04437,40.0,-18.785912,-19.148293,46.284637,0.59033203,4.5499268,22.604073,10.986626,12.296516,8.702652,-18.0,8.33783,-40.0,-18.0,18.0
485,-8.808908,88.24882,53.56711,-106.91815,40.0,-7.485382,-16.814125,-19.753174,3.175415,0.7872009,4.1107826,-7.9113727,40.0,18.0,-8.847839,-12.426552,-40.0,-0.03421402,-16.76532
486,25.92025,90.272156,14.110916,-165.1571,-8.3637085,-6.920677,-29.498611,8.675995,21.950195,-3.875,-26.981644,-40.0,-13.311569,18.0,3.6355286,-5.2055626,-40.0,-3.802063,7.059387
487,-40.980686,-0.65182495,-9.727722,-97.47101,34.905487,3.9760742,-5.1225643,-4.682495,16.480347,-4.860962,9.699749,10.627092,-13.159538,-18.0,1.4252014,17.832031,-2.0258484,3.4378586,18.0
488,4.1976023,-45.70206,1.4426746,4.735779,-10.786011,8.237812,1.0589218,12.020111,21.715332,-3.2080994,-2.3348408,2.4511032,18.942734,3.479988,0.3473816,40.0,40.0,13.371376,-18.0
489,1.6433535,18.571014,-22.219345,-6.8655396,12.031128,11.6182785,-14.046843,23.881317,9.423096,5.5645447,-3.487883,-12.978792,-40.0,-2.9494925,-3.9716187,0.2538147,13.210838,0.39958954,-18.0
490,-8.51676,-32.389137,3.7324295,-4.650696,-14.152222,8.948986,17.16436,-5.472351,4.652588,6.957947,6.2899323,16.094711,2.2469788,-4.08852,5.1264343,-5.0073624,28.978132,18.0,3.3779297
491,-0.64004517,9.303307,-17.77388,-26.069885,-13.490295,6.3812294,-2.9750957,-1.1201477,32.80365,1.3347168,-27.197285,-11.766249,-1.0151062,-18.0,2.0638428,37.08584,-19.326824,-3.9150467,8.802399
492,-1.3775005,-1.0302353,-22.445358,-26.935547,6.1710205,-2.7291641,-1.5276871,22.07196,33.92401,-6.721466,17.570065,-3.7646866,-0.48448944,-18.0,-6.629181,-32.282722,-36.863632,-2.33778,-18.0
493,-12.687424,-10.470779,-47.54959,-41.525024,2.669098,9.752327,9.407852,20.39392,35.48755,-40.0,11.545647,5.7781143,-13.5996,4.394348,-18.0,-1.6378899,12.277733,0.5463371,6.96994
494,16.022541,15.706322,12.019302,-7.9692383,-3.644867,-0.670208,-12.124062,-17.800201,12.46283,20.791382,-32.777363,-24.651062,1.3887024,-0.21599579,-18.0,27.888779,-2.1668549,18.0,9.435486
495,-11.866943,-32.33772,-33.62021,-10.692627,-3.1491394,-3.1836243,25.494335,47.831436,31.012756,-8.319275,10.66153,19.448298,14.09182,18.0,9.961609,4.38472,-9.541092,-7.9716606,3.425232
